EntityID,fov,volume,center_x,center_y,min_x,min_y,max_x,max_y,anisotropy,transcript_count,perimeter_area_ratio,solidity,PolyT_raw,PolyT_high_pass,DAPI_raw,DAPI_high_pass
2362950000000100036,52,1119.3478272385073,9333.50454060332,2888.94140527281,9328.024416366869,2883.232430081246,9339.499618530475,2894.370743663289,1.2285141630392549,163,0.3795350326475747,0.990531061342978,38507365.0,330745.06424304,148055331.0,1479930.6966774487
2362950000000100037,52,248.2919909093066,9438.83909574177,2889.3058077023898,9436.772666719797,2885.962204373473,9441.199502139809,2892.687439008345,1.6353835301320925,5,0.8471933185852851,0.985551497371916,9339158.0,100865.2856321788,29592426.0,433434.1942463353
2362950000000100038,51,1584.528934975529,9261.743938592075,2894.0896173458354,9255.5867970188,2886.666351443364,9268.50693738583,2901.3850240480933,1.2811116964652882,128,0.3229640034476627,0.9888702124860316,44920666.0,311546.3795200207,113877846.0,1131419.5011466728
2362950000000100040,52,1507.9170307096583,9446.829909641156,2893.696401202882,9440.078168382835,2887.1477727103684,9453.498519530189,2901.134955107077,1.3034733126300595,118,0.3417379612274825,0.977760799786159,60838601.0,559743.8891684614,204887654.0,1913470.6682809368
2362950000000100041,52,266.2625441804874,9397.397684568768,2890.372033018877,9395.068910457454,2887.735821587815,9400.342376415769,2893.3393800018325,1.066342676900914,11,0.7866054782992132,1.0,10903891.0,127936.54199292224,30265647.0,431853.24777628656
2362950000000100042,52,1366.845301171794,9389.41279243388,2893.675936552961,9383.463071977349,2887.6185302904955,9395.998161284404,2900.1137718713703,1.0448351682400645,66,0.353906729755562,0.9704267045627653,57513357.0,449495.2531787227,187038456.0,1438558.1725456202
2362950000000100043,52,1167.819547944785,9404.51268819491,2893.3897741887954,9397.02664557124,2888.8846484064734,9411.874987289808,2898.0982469976007,1.845868034482692,84,0.4076251724595927,0.9604593413687876,49228817.0,418465.970189114,145751987.0,1509122.7817334463
2362950000000100044,52,1465.6994585565933,9489.823798989815,2899.0592774816314,9484.769467910552,2890.148350383029,9494.402485613991,2910.4868430021606,2.150950040627101,133,0.4118956600545315,0.9099473877568364,56250038.0,484784.180874334,196578488.0,1663734.781593287
2362950000000100046,52,1430.0898298428665,9425.374096573769,2898.7839844220803,9418.244228394777,2890.9985010692185,9431.526412117932,2904.65124368071,1.1294694148303668,145,0.3637102716764629,0.9323758978157966,68714832.0,526143.6930481754,237965980.0,1760847.1400946155
2362950000000100047,52,326.39292966462693,9343.577378216558,2894.0124229694065,9340.561847780267,2890.969657639449,9346.301820945388,2897.522028855982,1.4017995939895265,34,0.7142029256324508,1.0,13626788.0,130319.25196923426,41737598.0,442014.79103120696
2362950000000100048,52,115.72386387461486,9410.709627404223,2896.9469070832693,9408.685324222402,2895.0231044330626,9412.46641216641,2898.6115981005905,1.3750656849647886,5,1.2057341398396908,0.9999999999999998,5300711.0,38200.73512782267,16614074.0,255386.58849573144
2362950000000100049,52,1282.280969949701,9336.440443150232,2898.4763393514254,9328.428024264496,2892.244755718501,9343.698221491992,2903.2279990573534,1.4525835911121932,136,0.3784619672757952,0.9613528159200238,56712049.0,502157.1470431753,160916763.0,1331324.7063912917
2362950000000100053,52,1612.1456957842186,9322.545392689775,2902.182237505109,9314.672831188294,2895.569462606228,9331.265041258148,2907.7432840906504,1.458058162023331,104,0.3463559861604135,0.933540777931194,63240892.0,532115.7759430674,182547999.0,1602243.7273094745
2362950000000100058,52,1153.2312687569554,9404.69144461166,2902.1085949677017,9397.813973083616,2897.309977047752,9410.683805063962,2909.0116664251173,1.05817943987523,257,0.3997418677251518,0.946119097000549,56549254.0,382305.4190819223,211986099.0,1163519.121711082
2362950000000100059,51,1568.9689117448115,9269.989247038451,2904.99860548212,9263.65808464526,2897.842679034228,9276.80119879922,2911.4529137418435,1.3025379545949514,152,0.3224064838896892,0.9912933869230254,48816039.0,369529.8735926023,134930828.0,1391805.012719669
2362950000000100061,52,825.9608500525629,9391.080340094266,2902.415421279754,9386.021989259303,2897.8131140800097,9396.283163829596,2907.171188582138,1.4902293974389995,71,0.4635584892094285,0.9734872479167804,37358309.0,271248.60355960246,148161317.0,1101047.0369288125
2362950000000100062,52,1387.040427738807,9360.84958653294,2903.465425773768,9352.442466963112,2897.9425128781845,9368.923218202914,2911.177205452768,1.4238824315463734,53,0.4505498352120134,0.7776895070401374,73142504.0,541566.2204046695,312292248.0,2238857.802284706
2362950000000100063,52,719.98430890603,9441.79932098439,2902.791683904288,9436.631105425024,2898.258579120122,9446.087001399315,2908.154914422416,1.405021995395255,133,0.492178446165162,0.9788104586773808,35601561.0,242987.96923832136,147786394.0,1059609.336723455
2362950000000100064,52,798.0470404410481,9309.899251124947,2902.80323506104,9303.950920155905,2898.9735049891947,9315.490371822678,2907.6402481838,1.6230627546659475,93,0.4789013163501217,0.9846117605416512,29086383.0,288697.6976596795,52422002.0,607484.5360138238
2362950000000100066,52,1177.90638052106,9411.38047709502,2906.982305421914,9405.489076754922,2898.762197497507,9416.1966348315,2914.378469047724,1.743512263841562,191,0.4382578239959481,0.8558916220488897,59700380.0,414396.2595601063,232571639.0,1564318.0518224812
2362950000000100067,52,470.941846439756,9460.48266351007,2902.7356266089514,9456.013130368978,2899.579431844837,9465.131819002412,2906.2415585472854,1.783115732627249,21,0.641129879569013,0.9697640492965628,20122830.0,181956.32875005336,58910346.0,706259.5767198075
2362950000000100068,52,1175.556955848896,9472.621453840273,2906.195240856948,9465.809405194725,2899.96715196255,9478.80342581668,2912.455344335317,1.271495884869213,79,0.4594756118198536,0.8283773155146178,51338388.0,442306.5091606357,180200012.0,1596629.5059830102
2362950000000100069,52,688.4577369275065,9377.25448604032,2905.6321226898744,9373.438494857934,2900.345814481697,9381.312774796486,2910.491538578325,1.5233799371119936,51,0.5162788256820544,0.955193600905434,27665910.0,211701.4057873644,86229818.0,626035.3453016903
2362950000000100070,52,890.8871452451968,9449.929747040494,2906.4070272592467,9445.166757147348,2901.17778323446,9454.428576717202,2911.2484157322383,1.103677515446248,87,0.426859338022083,0.9918015123977286,44723241.0,297982.9945309794,172978409.0,1121042.484313744
2362950000000100071,52,1788.4158753246334,9435.274512328931,2908.723925004008,9428.711432504171,2901.5485690999776,9443.592513384208,2915.145631033478,1.161106282202433,86,0.3104162490843638,0.9744727556438434,90368959.0,615741.3018816676,360041258.0,1992108.408467625
2362950000000100072,52,1677.780013730022,9302.459995854571,2909.555934221218,9295.264725025869,2901.7642875226325,9309.541466765442,2917.832092202818,1.1471840791257215,135,0.3395722465345189,0.9241721740657078,67702805.0,565324.9756501992,213106703.0,1814975.685221682
2362950000000100073,52,337.1271271218998,9398.70034679403,2905.626769077562,9395.359860714016,2902.420431759678,9402.523895261438,2908.358198171272,1.3035396206806067,72,0.7178293741931501,0.9824416880014416,17063284.0,118893.46572683546,79569684.0,526426.900159876
2362950000000100074,52,491.7285147018579,9420.880772562115,2906.362493793375,9416.522098620131,2902.8895659356604,9425.997474908225,2909.5859013046847,1.4567458030646467,80,0.6221262990925323,0.941373743720344,25266638.0,162020.29720820038,85746592.0,489886.38847512286
2362950000000100076,51,1598.1442031399692,9246.81307091836,2910.5948367616943,9239.959056404949,2903.730647838853,9253.377150276749,2916.971844336937,1.1166479326918657,84,0.3138175859501291,0.9931104418706412,42630609.0,357462.8940725123,107330723.0,1149180.284642981
2362950000000100078,52,1073.8771731946506,9326.3883257439,2910.9195028322256,9320.376754435953,2905.338889981498,9332.341077502137,2916.276878107187,1.3997945558856006,193,0.4031757008913846,0.9835416735177086,50039607.0,372428.2918372726,197060591.0,1462025.167961678
2362950000000100079,52,2010.4618263848768,9333.96396604076,2915.217030802678,9324.928558633124,2904.930787054475,9340.52328143814,2924.3694844018933,1.3693040969461647,98,0.3294478534127183,0.8579929003465671,96521114.0,674364.6144961282,453955519.0,2664035.3880538107
2362950000000100080,52,647.5412747152933,9459.52604196709,2908.579190832566,9454.68001338756,2904.9359124922694,9464.42399932922,2912.0733433814944,1.360386465562336,70,0.5112138890275472,0.9923094218659018,32874992.0,255383.9422706205,97427781.0,670165.5535449262
2362950000000100082,52,331.321136563885,9342.615366822709,2911.3765418920275,9340.100274877594,2907.587182952894,9345.59241055507,2914.952290476144,1.402113775274955,21,0.7365084790732749,0.9717545419277288,14726662.0,107737.3994223868,65382941.0,636324.3003494772
2362950000000100083,52,1557.736489438137,9316.319452887336,2916.241615330785,9310.569561790096,2908.272196215157,9321.969590931674,2923.893546690394,1.4102199696063176,79,0.3473402011987359,0.9331213465833256,72553490.0,554420.7973705989,236577470.0,1755338.6082533528
2362950000000100084,52,888.9713515253668,9425.165110004047,2913.54662397809,9420.474861582916,2908.5124990187574,9429.851539525318,2918.660194207072,1.0862199059459976,103,0.4304455642703068,0.9744882764308036,42006079.0,327489.9390552266,150803680.0,1038252.5661438396
2362950000000100085,52,390.8598942098371,9416.093797029249,2913.0404947182283,9413.130283974138,2909.3598521991225,9419.376461062118,2917.0505595244867,1.6138677611714642,24,0.6743671161480095,0.9999999999999992,18774542.0,129182.14799298864,68068955.0,442684.9012764801
2362950000000100086,52,1387.6505265341193,9376.210698900568,2916.715732970314,9368.813579314468,2909.7082036962465,9382.497957952512,2922.5818026954234,1.5660675306753664,56,0.3745070049639364,0.9592508357313132,59299743.0,470347.8773487109,205896309.0,1498096.112823185
2362950000000100087,52,1526.8853808045894,9292.72133716185,2918.4759955280106,9287.64078024276,2910.147476548418,9297.907099052429,2926.611207255032,1.6649108146638454,21,0.350084343672545,0.9531337602221128,62179208.0,509855.2255984642,182109325.0,1454313.4073422127
2362950000000100088,52,1433.7409302840465,9386.50484789481,2919.4149219334504,9380.328736426902,2911.8055929581924,9393.621493312708,2925.127331782256,1.2045370825453854,66,0.3487887817381075,0.982250748226986,67565675.0,497235.8860111935,237492471.0,1587265.5919926704
2362950000000100089,52,577.8209536096366,9481.661356258075,2915.976787899861,9477.282754189187,2910.104151365008,9486.472601262374,2919.6215798020744,1.691872223319493,37,0.6356539869338783,0.8556444243494159,29666163.0,282518.48455099226,104641991.0,1051376.9802416365
2362950000000100090,52,460.0819995810794,9368.667034570668,2913.6479309512606,9364.538989080938,2910.406356565755,9372.901752986136,2916.6999776796,1.4410256915582254,15,0.6022112911966965,1.0,19645060.0,152265.62755253227,67558151.0,552885.5207742748
2362950000000100091,52,1301.6461235256238,9452.628695631996,2916.9336638992904,9447.469770873176,2910.824458057816,9458.869345012692,2923.861156546295,1.2035419682681625,98,0.3728613957651266,0.9634574784003126,67158881.0,467909.690549633,256236161.0,1671880.3254324405
2362950000000100092,52,462.3567390058188,9351.184729334243,2914.026171458393,9346.968129913725,2910.8661944963847,9355.758180761488,2917.158468663476,1.5016755625974372,66,0.6081766691146662,0.9911908074880638,21032202.0,165462.391029244,84551879.0,575790.8892578563
2362950000000100094,51,2204.406537573569,9232.2256086088,2921.965469411673,9226.259815401429,2912.0493713805936,9238.147808315844,2931.791116939866,1.7621896340349767,102,0.2851586280061657,0.9773546516606552,56234265.0,493277.6928224149,140594275.0,1492437.626059175
2362950000000100095,51,325.87730840556475,9279.52406749999,2918.028830028862,9276.511231430844,2914.24905426592,9282.97535581188,2920.885971997735,1.1125418545644916,21,0.7370949806120893,0.9646178768980972,15066726.0,149717.0555143585,33693661.0,455793.7747890593
2362950000000100096,51,196.3052012699924,9263.298204879524,2915.513248497314,9261.55700185063,2912.573678642296,9265.034755620709,2918.5936959983264,1.7996783718456255,31,0.9462784518351304,0.9999999999999998,5673016.0,49795.8884034352,7407403.0,84713.62932525142
2362950000000100097,51,1080.0526786333694,9271.773925169036,2917.740455916165,9265.507522638894,2912.3083099182936,9277.856319308848,2923.0938761053844,1.7564810990020605,128,0.4112490787557604,0.9728920517446348,40737114.0,327721.4568267825,77790678.0,672721.118380483
2362950000000100098,52,377.8160717376749,9309.106428976927,2916.036054350986,9305.039171515944,2912.657711299571,9312.50004255449,2919.19341196726,1.3497038740714165,22,0.6782664373600468,1.0,17815526.0,132294.0942952151,56603957.0,377655.2651891225
2362950000000100100,52,606.9828857319467,9417.180927430463,2918.807252556457,9411.647104264654,2914.5397618839984,9421.49745033952,2922.3698238582647,1.3283853665582377,26,0.542531449544863,0.9735577700376374,26930855.0,195762.2965934223,104295459.0,778327.9766127273
2362950000000100102,52,677.3794964289777,9340.299940311654,2920.767208581408,9336.709456113056,2914.3743681692467,9343.79121825041,2926.90902158887,2.4114618429994223,54,0.5774320607768814,0.9610127910689852,31444021.0,241720.69049357148,137379526.0,902761.3739901824
2362950000000100103,52,803.7813560249674,9355.200132370695,2920.0376153457514,9350.301074471878,2915.4532133373245,9360.231693172556,2924.5318721970634,1.257402473368588,150,0.4453237122041762,0.9999999999999996,32457304.0,262035.6043375618,109074146.0,958817.7925954732
2362950000000100105,52,211.45069885105937,9367.268133749318,2918.1647481044547,9364.53878767058,2916.0179395694868,9369.903231435876,2920.7181255966634,1.2595095309022328,12,0.8928246561922568,0.9999999999999996,9091612.0,68977.99557807937,34220020.0,326673.8464872476
2362950000000100106,52,1236.732849051857,9364.86413552063,2924.715633816046,9359.603209092058,2917.05062664318,9370.65747031381,2931.4680014980104,1.371844471990037,142,0.3872455879853382,0.9502582028237606,48543652.0,399762.42329468566,146729679.0,1282210.703638327
2362950000000100108,51,1605.0452427639584,9280.906770927482,2925.302766992534,9273.754276907266,2918.048651339083,9288.059663962844,2931.694985093984,1.140755844745706,130,0.3384349297306409,0.9322009690563378,76825954.0,564411.5500211432,277227454.0,1972587.1478610013
2362950000000100109,52,1262.2916276685528,9402.260594730238,2923.697491573963,9395.066673215222,2918.5691664435726,9408.523676371238,2929.211697430671,1.3702949465723195,67,0.3653192613816674,0.983713569538711,55117388.0,373624.5572627723,239567385.0,1647663.595067326
2362950000000100110,52,527.927467929945,9302.860128161085,2923.370036498559,9298.795395036206,2918.799018963903,9306.175121345006,2928.722506800267,1.4806720094315904,8,0.6059260701510601,0.9464557345296198,23677553.0,179393.3541441831,74047614.0,503555.2640050142
2362950000000100111,52,1226.66216277839,9326.375542562266,2926.0799877111685,9319.490400843408,2919.358531011149,9331.67300207007,2933.750562620707,1.4063763285872677,138,0.4070172435797438,0.9160567771544048,56510026.0,446702.5275728272,199604428.0,1243309.360800703
2362950000000100112,52,1084.346088170566,9481.073208883883,2923.061000064266,9473.607500191942,2919.162842988317,9488.79033919758,2927.4584210250514,1.8380408383644828,61,0.4143419084663318,0.976255325261146,55389717.0,366999.8087103807,233224967.0,1491629.3848547733
2362950000000100115,52,1302.444680077464,9454.036332942074,2926.730420656295,9447.24969529427,2920.289428165894,9460.488074596076,2932.764267709159,1.4180374738749424,82,0.3661866060185899,0.9704811197851364,65064952.0,482194.2834563559,268836636.0,1607372.6773213209
2362950000000100116,52,1220.634318666093,9426.210619812608,2927.755810270835,9421.241462205722,2920.544622341222,9431.596520286988,2934.240638742084,1.4345747885847375,135,0.3917417372522207,0.9393307085520836,55915413.0,396699.3842144879,228493404.0,1522132.0165248862
2362950000000100118,52,1510.3349959690163,9313.240314277524,2929.2754220800093,9307.43987028599,2921.767995090132,9320.142123428446,2936.5021913665587,1.2387953595960963,126,0.3359522587259716,0.982020158263453,77108255.0,586546.0598836923,254581729.0,1802500.7319921595
2362950000000100119,52,1400.7948038211916,9466.681441275758,2929.4274464327896,9459.227616019369,2922.1598679625795,9474.510554490813,2935.1625778644766,1.3684397636142718,84,0.4039269289176462,0.8547107773703679,68014145.0,479817.50064906914,295866131.0,1703083.0744300738
2362950000000100120,51,2057.3259836540547,9269.636921844212,2931.4779272388178,9260.552379209334,2920.6857810978067,9278.444037611222,2939.261600130484,1.2522111238420917,199,0.3425192894495975,0.8163766434267012,99181315.0,608259.9409784948,369505067.0,2088345.37977355
2362950000000100121,52,795.0762382231292,9417.550877441872,2927.1345813669013,9412.777670122963,2922.490396812049,9422.34481209896,2931.556647665931,1.2429999418601447,68,0.4478022702288501,0.9950596097711836,35057832.0,268770.94967249344,130661539.0,1053581.931037271
2362950000000100123,52,282.2527322698439,9299.458686654742,2927.8073296412326,9297.022996771922,2923.979974432832,9301.836365902482,2931.4069247428174,1.959444883914272,9,0.8236414091730088,0.971886299539703,13700155.0,106664.61532499889,46186265.0,471699.3658878339
2362950000000100124,52,1166.048477842408,9484.682853120969,2930.296553575052,9478.17986387134,2924.232728829345,9490.6048531458,2935.936469439772,1.35561747002567,81,0.3947777968328631,0.9489718246345376,60871725.0,445703.6246450059,218588537.0,1298837.5662635355
2362950000000100125,52,1678.2007900316753,9390.372979535516,2931.555823183783,9382.366174244366,2924.9825583212755,9396.944725707088,2938.904173160673,1.2469116481930522,145,0.3169202030459746,0.986227617562154,79920081.0,532993.882665237,315815574.0,1940725.4196665315
2362950000000100126,52,161.2588906455142,9347.794015144538,2929.271589700017,9345.77772192156,2927.069342361772,9349.856882270404,2931.484913858287,1.0942499347225856,48,0.9976457425784984,1.0000000000000002,6107609.0,56041.52998987772,13540056.0,132861.89507174323
2362950000000100128,52,471.5343702130804,9323.050169377186,2932.066239342663,9318.763699920188,2928.647593199635,9327.427977329926,2935.037005200364,1.4166464959712606,53,0.595854300896853,0.9933527655865746,19905488.0,153983.34786106733,71871034.0,498042.8438304113
2362950000000100129,52,2030.861286994934,9373.863221916612,2935.4548845429326,9365.03989096028,2929.1681083041776,9382.913722564632,2942.283243087164,1.3857072857642765,135,0.3082171532903531,0.9446171316712174,83185301.0,688751.0180124035,279312618.0,2255740.4911685367
2362950000000100130,52,1678.498906368462,9355.43908197888,2938.4656892177345,9347.326411463506,2932.0813714970373,9363.018385132578,2944.821706919516,1.2535923174910828,289,0.3170513937991556,0.9752308860682598,64441066.0,534151.8813699677,218208673.0,1942475.659339614
2362950000000100131,52,1127.3172535562142,9384.327179846578,2939.572279321328,9378.19393376174,2933.0455843564428,9390.966609583407,2945.2518366164995,1.0773872349888127,61,0.3887823198940481,0.9824058590902732,52912545.0,382942.34465410135,204985330.0,1321382.2784821289
2362950000000100132,52,1302.4142202765172,9425.429117267298,2938.5831842844705,9417.049555810185,2932.1290703622603,9431.600255917976,2944.8406350457726,1.3940954052066372,112,0.4167122945167091,0.862141353420961,58463060.0,410455.0907012112,245015657.0,1413099.6264904216
2362950000000100134,52,1103.3363769994603,9445.699502149151,2938.700964959977,9440.078168382835,2932.3596359325884,9450.520883631629,2944.609728082484,1.1204743334036318,162,0.3865249016215398,0.983179878750988,45730317.0,334125.9389570381,189930525.0,1452761.5376044172
2362950000000100135,52,1157.147395947256,9402.166785794268,2940.1662167336867,9397.75601994842,2933.178068508278,9407.49746286273,2946.629555648631,1.384128804251465,64,0.3841880216580573,0.9844514700889708,50350391.0,373907.43345073215,183726080.0,1101293.675835279
2362950000000100137,51,1085.8899596149631,9258.687168754142,2939.552249638248,9253.848954925814,2933.6516295311108,9264.420410588866,2945.125583212898,1.0912086715145717,92,0.3997557547832289,0.9696211891780576,51553309.0,324905.3476164405,210405220.0,1313579.5479683974
2362950000000100138,52,614.7437323685798,9319.266857995392,2938.3266343505466,9315.45295171078,2933.8628375176786,9323.363347397477,2942.8918888348894,1.2506526057333287,26,0.5201554738580202,0.9879621667540076,27143620.0,220921.441701738,98311448.0,742224.0154455204
2362950000000100139,52,1283.4698773465132,9294.878409131456,2939.5869497004837,9288.052021383792,2934.1369900977024,9303.097324380897,2946.6296355446398,1.2666146131279277,137,0.4101022359329667,0.8899705045392091,61342838.0,429733.5262529346,241185226.0,1474854.6624475138
2362950000000100141,52,2091.4703888780127,9472.189420447015,2942.0579974163406,9463.287164424512,2934.909410591764,9480.520979848974,2949.114932181932,1.2778037885294282,127,0.2846820117674954,0.9664452393622226,88123385.0,637608.3767251451,294793020.0,2011921.335763628
2362950000000100142,51,798.5646962951888,9273.072747498149,2940.4960802383243,9267.431317197028,2935.7218235899863,9278.050594587612,2944.821706919516,1.5934365762061955,97,0.4730972940880028,0.9726333576614754,36263755.0,259011.1058798521,133486889.0,878160.7448255573
2362950000000100145,52,446.6925519849887,9306.741821858035,2940.0912468042075,9302.670460108206,2936.824453616527,9310.502535276535,2943.30829010482,1.413390215892961,52,0.6160783706195919,0.9923932577520648,22611503.0,168314.4391026565,83928024.0,529859.9560801182
2362950000000100146,52,1842.7503855679024,9442.14018256913,2944.2255232542584,9433.693160265471,2934.397246776648,9453.810439511775,2951.058528063677,1.8083579925497488,284,0.4092816392035071,0.7420794290619186,78991876.0,585026.922662414,308144192.0,2195927.747174234
2362950000000100147,52,1190.8513860912915,9410.575391968772,2943.8483655127397,9405.312935058388,2937.275427311418,9415.315295917551,2949.8230655777807,1.3230353785299118,55,0.3801319013064647,0.9835953421243988,51141799.0,397646.6943520607,194634635.0,1342817.5121664165
2362950000000100148,52,1356.0742386373013,9456.593262560762,2943.15495450166,9450.235453312442,2937.1098338719858,9463.069867131986,2949.851194244588,1.30442070098225,100,0.3562072824322504,0.9691852407451448,58073586.0,421891.3226013279,204560431.0,1555629.2144649716
2362950000000100150,52,1506.1725356576007,9326.22907832537,2944.5594852149634,9317.195377718486,2938.229332078867,9335.012552908604,2951.0150067567038,1.5749563795843355,149,0.3945608886506078,0.8643225294626246,65671217.0,507909.3040054858,245812254.0,1674332.073114904
2362950000000100151,52,1419.7509528033252,9485.801639824103,2946.270188167666,9480.054414357604,2938.790341746165,9492.194481743289,2953.00076583526,1.468958200764359,182,0.357497825824907,0.9586692670351328,60325327.0,477019.9662970072,202872587.0,1700476.6167512108
2362950000000100152,52,248.67697628677024,9337.292298336855,2942.5550336586657,9334.597140462793,2939.9271488730005,9340.381393911352,2944.8001995538266,1.2757228708514112,38,0.8247662271109357,1.0000000000000002,10660177.0,110169.29794188548,25749380.0,299692.7457502168
2362950000000100153,51,1676.7121126110778,9249.467710494391,2948.867634963444,9242.505438861612,2941.4071339881984,9255.60337130138,2956.3996770628205,1.181800093345837,118,0.3306541365017861,0.9446590588321226,87428145.0,561084.4803915243,375357463.0,1911147.351133898
2362950000000100154,52,1917.3355700013783,9374.488780522815,2949.618927200848,9366.407128144618,2941.991722881672,9383.214561750196,2955.738617036064,1.2280923703357902,88,0.3040353714831303,0.9567382138837756,77380648.0,583476.3011087747,264763144.0,1831539.0027171564
2362950000000100155,52,753.6983939001028,9289.61808263156,2946.361857461405,9284.547581982546,2941.6108607385254,9294.685280466989,2950.5649915080194,1.1099696650449309,120,0.4671343930453694,0.980472337631096,33141267.0,268237.07198327,125642256.0,943022.904888478
2362950000000100156,52,1256.4065825597538,9305.96504257334,2947.808641051816,9300.252828829089,2941.9853471278398,9312.541780878895,2955.045567812171,1.1257739047558732,97,0.3764959116652462,0.9592276719657692,59767202.0,436564.464711213,257718281.0,1601410.9969423865
2362950000000100157,52,1050.1532746133428,9354.537389829857,2948.511642589752,9347.726999897875,2944.496056492392,9361.806098715211,2952.8804667929976,1.6791485029136388,107,0.4182737357995885,0.9749307451756,43849110.0,315131.7126198058,153897559.0,1138402.8782121777
2362950000000100159,52,1843.2158759598567,9338.371191099452,2949.782345411219,9329.083253320032,2944.7485528391367,9348.666478929184,2955.738617036064,1.9450010030037883,361,0.3281479493704857,0.96515438809648,80509431.0,596688.7784923224,265396385.0,2038774.837973088
2362950000000100160,52,1253.927199600398,9426.491616086218,2950.908252569952,9420.072074402564,2944.9594266026256,9432.940034656012,2957.003513574264,1.334584671635039,88,0.3662103565288891,0.985326295221013,51399532.0,384753.6467894157,208444244.0,1632623.6747238762
2362950000000100163,51,1153.6036274125447,9207.15883206662,2953.105752541338,9201.591201086429,2946.992204312793,9212.583568598406,2958.512215602748,1.0462050161313745,63,0.3707352748251242,0.9933441114944214,28330206.0,246491.6423053272,49321525.0,528673.5162898891
2362950000000100164,52,1487.0300796179638,9359.655940037126,2954.497641777355,9350.59118030994,2947.1621296090434,9366.927532977656,2961.846419592679,1.6159863053441483,122,0.382329385129156,0.8745273799535109,63245031.0,481328.30530263553,205450020.0,1293315.3524205894
2362950000000100166,51,1466.8313806168842,9267.858834187851,2954.67661097035,9261.796384660098,2947.92713032358,9272.899947203852,2962.315507329838,1.3275332095674313,103,0.3467885041201826,0.96635113390085,65974514.0,429779.303156702,270582741.0,1897193.701504086
2362950000000100167,52,1174.6276817250675,9471.25069578584,2953.391189113956,9466.02471712401,2947.7728752401763,9477.947556886484,2959.419158040321,1.1067519299735642,64,0.384789226329545,0.978219160669616,47417554.0,384370.1067085863,154987847.0,1259501.1749565229
2362950000000100169,52,1923.2420355422769,9294.886995128398,2956.1280168004528,9285.939001849138,2948.47605617327,9303.194481538616,2962.415950408211,1.5767993975075931,335,0.3128700121211414,0.9613351230305724,88684879.0,657550.5328143012,350469534.0,1978558.9029233693
2362950000000100170,52,1122.9515556346394,9447.52444322368,2954.201422415542,9441.248981078004,2949.198126119882,9453.808904897918,2959.932338011308,1.2135494770592037,123,0.393664509432895,0.960493468985778,48333853.0,354484.95147091977,193883787.0,1313791.8197141464
2362950000000100172,52,1131.5473128667754,9326.177837506732,2956.346312430745,9320.40946160891,2950.4159391346084,9332.287567131532,2962.010971490452,1.1225837266207097,152,0.3845426031062792,0.9671250531569496,50586298.0,379271.5543492938,177335681.0,1251593.747384659
